seekid,id,name,price,brand,contenttype,style,image_url
eb2d1f63-7adb-4185-b1a4-a064cd2bf029,580,电视柜EM0-2181WL2154,0,意风,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/eb2d1f63-7adb-4185-b1a4-a064cd2bf029/iso.jpg
ec44d998-5ddc-434e-90ac-07bbf9dbcf70,581,吸塑平开门衣柜_KE白浮雕,268,KD壁柜,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ec44d998-5ddc-434e-90ac-07bbf9dbcf70/iso.jpg
ec6b6168-145d-46f5-b2fc-56bd1b4fe703,582,厅柜双层电视柜928B,7150,泰诺,media unit/floor-based media unit,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ec6b6168-145d-46f5-b2fc-56bd1b4fe703/iso.jpg
ed82b421-5f2c-44d3-9801-777e4e6c7d90,583,五斗柜MD105,1557,欧瑞家具,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ed82b421-5f2c-44d3-9801-777e4e6c7d90/iso.jpg
ed4792e9-c246-4e59-b57c-d7f74dcd8a42,584,斗柜W935,7125,美郡,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ed4792e9-c246-4e59-b57c-d7f74dcd8a42/iso.jpg
ed21d5fe-2b4f-479d-9588-5f698b8e6065,585,鞋柜SG1060,9214,杜莎,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ed21d5fe-2b4f-479d-9588-5f698b8e6065/iso.jpg
ef111818-6e68-4208-8537-e41868b4c240,586,低厅柜,12967,柏森乌金木语,cabinet/hutch&buffet,美式乡村,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ef111818-6e68-4208-8537-e41868b4c240/iso.jpg
f0c07c7c-a6d8-4cef-ba67-ed0e790355fa,587,半圆酒柜,8280,奥爵,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f0c07c7c-a6d8-4cef-ba67-ed0e790355fa/iso.jpg
f25afaa5-a437-466d-8616-b6fcdef2db86,588,床头柜D-02,0,时代腾迪,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f25afaa5-a437-466d-8616-b6fcdef2db86/iso.jpg
f30316ea-d026-49c2-9e64-5be65cbd6271,589,飘带床头柜,0,皇家现代,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f30316ea-d026-49c2-9e64-5be65cbd6271/iso.jpg
f42908b6-9a36-4c41-98b5-b0f27f8d1f34,590,方柜	 DE11,9047.5,楷模,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f42908b6-9a36-4c41-98b5-b0f27f8d1f34/iso.jpg
f441950c-d736-414f-baf8-2763989b3d92,591,电视柜A320,4574,奥立克,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f441950c-d736-414f-baf8-2763989b3d92/iso.jpg
f4c30d5d-617e-4b7b-816b-7ffc29641d15,592,六斗柜U7023-6,0,雀之林,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f4c30d5d-617e-4b7b-816b-7ffc29641d15/iso.jpg
f4fe48af-bfd6-4095-b0a2-ba062b09ec67,593,强力_两门柜体A01-1000,1792.800048828125,强力,storage unit/armoire,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f4fe48af-bfd6-4095-b0a2-ba062b09ec67/iso.jpg
f6b00f48-7aeb-45b6-935c-f50f1dbd7ddd,594,御玺-床头柜KY-A6002d,0,御玺,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f6b00f48-7aeb-45b6-935c-f50f1dbd7ddd/iso.jpg
f6c5bbaf-9364-4bb4-bf27-478a8bab03fa,595,809四门衣柜,0,英伦华庄,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f6c5bbaf-9364-4bb4-bf27-478a8bab03fa/iso.jpg
f78c9f55-3259-45b4-94fa-8803070094be,596,SP-B001S,0,百强松堡王国,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f78c9f55-3259-45b4-94fa-8803070094be/iso.jpg
f95998a0-9363-4752-b169-64aa5e2a2230,597,单门坐柜LFE0120-101,5270,标致,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f95998a0-9363-4752-b169-64aa5e2a2230/iso.jpg
f8d7c66e-505a-4046-91ea-d41dfd865e6f,598,四门衣柜,0,博诺威,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f8d7c66e-505a-4046-91ea-d41dfd865e6f/iso.jpg
f924e859-599b-4af4-94f1-2a12a7217b02,599,床头柜-210,0,柏森乌金木语,table/night table,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f924e859-599b-4af4-94f1-2a12a7217b02/iso.jpg
f9a4d507-49c1-452b-afe7-f1cfd09b3c3f,600,桑托斯系列_桑托斯色,338,KD壁柜,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f9a4d507-49c1-452b-afe7-f1cfd09b3c3f/iso.jpg
f9bcf1bc-3b22-4fcd-b4db-ba5f4152298a,601,HL5-303,14399,百强哈利木屋,cabinet/floor-based cabinet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f9bcf1bc-3b22-4fcd-b4db-ba5f4152298a/iso.jpg
f9d1e15e-5a30-41c5-8277-9e890233ded7,602,非同_三屉布艺床头柜,1680,非同,table/night table,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/f9d1e15e-5a30-41c5-8277-9e890233ded7/iso.jpg
fa00ee9a-a8b9-417d-82c0-9edf201fd008,603,锦格书柜,0,万寿轩,storage unit/floor-based storage unit,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/fa00ee9a-a8b9-417d-82c0-9edf201fd008/iso.jpg
fb1c74c5-12a1-4a2a-9ffb-94fd7a09fda5,604,B001-WB2,0, 威廉小镇,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/fb1c74c5-12a1-4a2a-9ffb-94fd7a09fda5/iso.jpg
fbd14d43-ee81-4bce-9ba0-3b8f753ca02a,605,08餐边柜,0,皇佳彼德,table/side table,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/fbd14d43-ee81-4bce-9ba0-3b8f753ca02a/iso.jpg
fc3d30b2-c179-42a1-9d3e-b355df223c8a,606,床头柜now 14_01,7701,hulsta,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/fc3d30b2-c179-42a1-9d3e-b355df223c8a/iso.jpg
fd7ed7fe-7b9d-432a-9ae0-221d9dbd88b8,607,床头柜now 14,4403,hulsta,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/fd7ed7fe-7b9d-432a-9ae0-221d9dbd88b8/iso.jpg
fe1320b2-2d9b-4bf0-8467-9febdc8954ce,608,高厅柜,17357,柏森大观,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/fe1320b2-2d9b-4bf0-8467-9febdc8954ce/iso.jpg
fe3b90b6-1542-48d8-a023-ea68f0b3f0d4,609,组合柜中903MC,0,豪典工坊,media unit/floor-based media unit,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/fe3b90b6-1542-48d8-a023-ea68f0b3f0d4/iso.jpg
fe1d14c3-7f7b-47ad-959c-3c3630cb6943,610,09-402大柜,14000,皇佳彼德,storage unit/armoire,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/fe1d14c3-7f7b-47ad-959c-3c3630cb6943/iso.jpg
ff694cb8-7c60-452b-9be6-68f7e9aadb39,611,三门书柜9003,8160,绿之岛,storage unit/floor-based storage unit,美式乡村,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ff694cb8-7c60-452b-9be6-68f7e9aadb39/iso.jpg
ffb29ffe-d53d-4c8a-9b3d-1a3cace57716,612,角落多功能柜 SL-C305,0,北美之家,storage unit/floor-based storage unit,美式乡村,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ffb29ffe-d53d-4c8a-9b3d-1a3cace57716/iso.jpg
ffd738f4-4fbd-437f-ae04-8c7561597945,613,两门酒柜YJ005,7750,瑞尔,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ffd738f4-4fbd-437f-ae04-8c7561597945/iso.jpg
aa6bf63f-6fb0-4e1a-9a03-784807988d89,614,衣橱模块四,0,居然之家,cabinet/floor-based cabinet,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/aa6bf63f-6fb0-4e1a-9a03-784807988d89/iso.jpg
25f5929d-1150-495a-91be-dd16256def7b,615,衣橱模块五,0,居然之家,cabinet/floor-based cabinet,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/25f5929d-1150-495a-91be-dd16256def7b/iso.jpg
df74b6dd-0ea5-4c4d-805a-e92a6838be93,616,衣橱模块一,0,居然之家,cabinet/floor-based cabinet,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/df74b6dd-0ea5-4c4d-805a-e92a6838be93/iso.jpg
b124a7b4-b181-4626-a6ad-976da8e5b4fa,617,衣橱模块七,0,居然之家,cabinet/floor-based cabinet,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/b124a7b4-b181-4626-a6ad-976da8e5b4fa/iso.jpg
f59956cb-c218-4166-a559-32caaf2c0f86,618,圣蒂斯堡_双门酒柜JG-602A,0,圣蒂斯堡,cabinet/hutch&buffet,其他,http://ezhome-uat-pim-assets.s3.cn-north-1.amazonaws.com.cn/i/f59956cb-c218-4166-a559-32caaf2c0f86/iso.jpg
1a54ee36-409a-4ad4-9cf7-4ea9801765dd,619,装饰柜MJ56-03,0,法诗兰,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1a54ee36-409a-4ad4-9cf7-4ea9801765dd/iso.jpg
02a2ec8c-ae3d-483e-ab2c-d5076d8a84be,620,六斗柜,11960,奥爵,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/02a2ec8c-ae3d-483e-ab2c-d5076d8a84be/iso.jpg
029a8055-e31a-48cd-af5d-c94b8a45503a,621,吸塑平开门衣柜_维也纳做旧,268,KD壁柜,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/029a8055-e31a-48cd-af5d-c94b8a45503a/iso.jpg
032694c5-9ef1-43ee-ac75-43009dad5a1f,622,书柜EH0-SG1-01C,0,意风,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/032694c5-9ef1-43ee-ac75-43009dad5a1f/iso.jpg
031fd9a1-24d0-49b9-b003-fcde59edf644,623,八门亮格酒柜YJ006,10250,瑞尔,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/031fd9a1-24d0-49b9-b003-fcde59edf644/iso.jpg
0381acea-c8d3-4552-a35f-dfb8a8d41c47,624,Plu Notte Drawers Night table床头柜,0,POLTRONA FRAU,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0381acea-c8d3-4552-a35f-dfb8a8d41c47/iso.jpg
041c9ff6-4153-4f79-a9dc-445d86e27909,625,高柜,25070,华师傅,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/041c9ff6-4153-4f79-a9dc-445d86e27909/iso.jpg
04edc828-e325-4de8-81d2-dc18d14caa03,626,电视桌 SL-B308,0,北美之家,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/04edc828-e325-4de8-81d2-dc18d14caa03/iso.jpg
050dd9d3-b0e6-4c0b-875f-7c934d9a4a28,627,西番莲床头柜YG012,3000,瑞尔,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/050dd9d3-b0e6-4c0b-875f-7c934d9a4a28/iso.jpg
05ebd714-0b14-4d2f-91b8-240b9d810743,628,8031电视柜,0,图柏年,media unit/floor-based media unit,美式乡村,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/05ebd714-0b14-4d2f-91b8-240b9d810743/iso.jpg
0613288e-4d8f-4320-a78b-16cea19a8656,629,御玺 书架,0,御玺,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0613288e-4d8f-4320-a78b-16cea19a8656/iso.jpg
0914534f-96ca-4832-a7bc-0aafc031a2d7,630,衣柜3ks603,0,慕月,storage unit/armoire,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0914534f-96ca-4832-a7bc-0aafc031a2d7/iso.jpg
08d2176b-c05b-4203-8fcf-7c8ce5461b05,631,组合电视柜,0,博诺威,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/08d2176b-c05b-4203-8fcf-7c8ce5461b05/iso.jpg
0900fdfa-2c0d-438f-a0e8-d2468cbf1bf0,632,电视柜KT-F01-75,8100,阳光夏威夷,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0900fdfa-2c0d-438f-a0e8-d2468cbf1bf0/iso.jpg
08ee894f-7028-4f7f-861c-571328e7e25c,633,地柜,13680,法诗兰,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/08ee894f-7028-4f7f-861c-571328e7e25c/iso.jpg
095d3aab-ed59-41b9-b5ef-dc9e2267e507,634,双门柜H1606-2,21315,柏森,cabinet/hutch&buffet,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/095d3aab-ed59-41b9-b5ef-dc9e2267e507/iso.jpg
0b00de41-c167-46c9-8394-688d8dd2db2e,635,品字格书架,0,又日新,storage unit/floor-based storage unit,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0b00de41-c167-46c9-8394-688d8dd2db2e/iso.jpg
0df55156-4245-4f28-8e59-d80be6333471,636,906电视柜,0,英伦华庄·简欧,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0df55156-4245-4f28-8e59-d80be6333471/iso.jpg
0fe0f234-2be4-449b-a3a7-e19359a4f3a0,637,山水多宝柜,13160,名匠木坊,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0fe0f234-2be4-449b-a3a7-e19359a4f3a0/iso.jpg
10643f23-4646-40ad-abe6-a3358230401f,638,Y1004,1680,小狗第一,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/10643f23-4646-40ad-abe6-a3358230401f/iso.jpg
108efc13-a059-422f-96e3-9de9f3376d6f,639,沙发背几,0,法诗兰,storage unit/floor-based storage unit,北欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/108efc13-a059-422f-96e3-9de9f3376d6f/iso.jpg
11a5fff2-7092-45c7-b4d8-3f3a1e28f597,640,单门陈列柜LFE0122-101,10550,标致,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/11a5fff2-7092-45c7-b4d8-3f3a1e28f597/iso.jpg
12ee5e1d-13bf-4327-a749-ea1edefa7151,641,酒柜J02,6306,飞美,cabinet/hutch&buffet,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/12ee5e1d-13bf-4327-a749-ea1edefa7151/iso.jpg
13333f66-846c-43f4-a9b5-22395afe4efc,642,903C转角文件柜,0,英伦华庄·简欧,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/13333f66-846c-43f4-a9b5-22395afe4efc/iso.jpg
14621ac4-a15c-4dd3-8174-728b72888c59,643,黎曼世家_双门酒柜V-262,13944,黎曼世家,cabinet/hutch&buffet,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/14621ac4-a15c-4dd3-8174-728b72888c59/iso.jpg
1543da7d-42a9-4356-a571-4513d04a2012,644,黎曼世家_床头柜V-121,4480,黎曼世家,table/night table,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1543da7d-42a9-4356-a571-4513d04a2012/iso.jpg
14b90a2e-a625-42ac-81ce-ec011ecfa67a,645,吸塑_红花梨,1280,KD壁柜,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/14b90a2e-a625-42ac-81ce-ec011ecfa67a/iso.jpg
14c8f834-7601-4195-8448-b153419f4cbd,646,HL1-501,2699,百强哈利木屋,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/14c8f834-7601-4195-8448-b153419f4cbd/iso.jpg
1625231b-6f7a-4b7d-b163-40a29f995dfe,647,三抽四门柜YG009,8125,瑞尔,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1625231b-6f7a-4b7d-b163-40a29f995dfe/iso.jpg
190d6b63-00bf-43e8-a816-e300e87c018a,648,塞纳枫情_电话柜(大),6871,塞纳风情,media unit/floor-based media unit,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/190d6b63-00bf-43e8-a816-e300e87c018a/iso.jpg
18adea7c-24c4-460d-8ca9-a2c6c19e5730,649,玫瑰卧室电视柜,0,皇家现代,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/18adea7c-24c4-460d-8ca9-a2c6c19e5730/iso.jpg
1bd4a47c-c513-45e0-a5f6-05f7851a90c9,650,Y860,4980,小狗第一,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1bd4a47c-c513-45e0-a5f6-05f7851a90c9/iso.jpg
1c4b67b2-e003-4190-8220-49848a18d25a,651,PG-8811A2,7079,美家华庭,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1c4b67b2-e003-4190-8220-49848a18d25a/iso.jpg
1d18741b-7cdc-4867-9fcc-11e430475833,652,斗柜W937,7650,美郡,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1d18741b-7cdc-4867-9fcc-11e430475833/iso.jpg
1d4da4a3-331a-4a20-aa4c-040617788224,653,书柜A732-50,2750,红苹果,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1d4da4a3-331a-4a20-aa4c-040617788224/iso.jpg
1f5b53a9-711f-4598-ba29-3de955b1889f,654,电视柜I7810,0,雀之林,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1f5b53a9-711f-4598-ba29-3de955b1889f/iso.jpg
20096af7-2207-4491-94d2-7ceedd8c2d62,655,酒柜KS211,0,慕月,cabinet/hutch&buffet,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/20096af7-2207-4491-94d2-7ceedd8c2d62/iso.jpg
2093164e-09fb-4b39-a399-2832d066c549,656,装饰柜JS101L/R,0,杜莎,storage unit/floor-based storage unit,美式乡村,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2093164e-09fb-4b39-a399-2832d066c549/iso.jpg
2027a971-f766-4af4-9d0f-7f4f244a0da4,657,70#单门酒柜（左/右）,0,艺家百年,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2027a971-f766-4af4-9d0f-7f4f244a0da4/iso.jpg
214d09a6-c44b-4aa2-b69f-7acb771ea674,658,金属包覆_红柚色,338,KD壁柜,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/214d09a6-c44b-4aa2-b69f-7acb771ea674/iso.jpg
2129af12-3040-418d-84ec-0870a837f5b4,659,转角陈列柜LFE0119-301,11300,标致,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2129af12-3040-418d-84ec-0870a837f5b4/iso.jpg
213c7072-8e6a-4d70-82d9-1485e15acf38,660,五门衣柜,0,黎曼世家,storage unit/armoire,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/213c7072-8e6a-4d70-82d9-1485e15acf38/iso.jpg
21eeda2a-cc02-4e84-bc1c-d67ea6c24d43,661,VICKY四门低柜,232997,Turri,media unit/floor-based media unit,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/21eeda2a-cc02-4e84-bc1c-d67ea6c24d43/iso.jpg
224d3f3b-f285-4e95-a2b7-6120d93aa39b,662,测试_欧式盆柜3,0,居然之家,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/224d3f3b-f285-4e95-a2b7-6120d93aa39b/iso.jpg
226f6b6e-1221-46c3-beb1-be813169b767,663,电视柜B002-TV,0, 威廉小镇,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/226f6b6e-1221-46c3-beb1-be813169b767/iso.jpg
22de8fd1-e807-4d7d-81ed-ef20460e2f24,664,地柜CJW1007D,9400,左右,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/22de8fd1-e807-4d7d-81ed-ef20460e2f24/iso.jpg
23df6ec5-ec21-43e4-84af-98528d15a1a7,665,包覆推拉门衣柜_奶白_03,1280,KD壁柜,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/23df6ec5-ec21-43e4-84af-98528d15a1a7/iso.jpg
23e8aeb6-d335-4e52-8656-0d26d67f48e6,666,809单门酒柜,0,英伦华庄,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/23e8aeb6-d335-4e52-8656-0d26d67f48e6/iso.jpg
24cdc999-b7ef-4093-b58d-d57cdad8e5b6,667,床头柜-Y6810,0,柚尊,table/night table,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/24cdc999-b7ef-4093-b58d-d57cdad8e5b6/iso.jpg
252e6b4e-193d-4fa4-9ca9-22a91b40cd86,668,床头柜 HE-C05B,0,华师傅,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/252e6b4e-193d-4fa4-9ca9-22a91b40cd86/iso.jpg
2580ee2b-d11f-4595-a8f6-6f1fbdf1329d,669,A001-H,1950, 威廉小镇,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2580ee2b-d11f-4595-a8f6-6f1fbdf1329d/iso.jpg
2669977e-2999-4289-8609-573ae802bed5,670,书柜EH0-SG1-02CA,0,意风,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2669977e-2999-4289-8609-573ae802bed5/iso.jpg
27151b0c-f4ad-41b4-8922-fa87c540d7da,671,2010单门酒柜,11270,奥克维尔,cabinet/hutch&buffet,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/27151b0c-f4ad-41b4-8922-fa87c540d7da/iso.jpg
275f9d27-3895-481c-8178-555a618d6a0d,672,鞋柜936,6325,泰诺,table/side table,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/275f9d27-3895-481c-8178-555a618d6a0d/iso.jpg
27ab9a67-0f7d-439a-bcc6-3b69a2b93807,673,床头柜M01T1,888,欧瑞家具,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/27ab9a67-0f7d-439a-bcc6-3b69a2b93807/iso.jpg
274ef1ea-aa35-47e5-a2f3-c505803a4d75,674,测试_欧式盆柜1,0,居然之家,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/274ef1ea-aa35-47e5-a2f3-c505803a4d75/iso.jpg
2a18db72-8ac1-4b7c-98ee-ca6e67b97760,675,黎曼世家_V-132三门衣柜,0,黎曼世家,storage unit/armoire,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2a18db72-8ac1-4b7c-98ee-ca6e67b97760/iso.jpg
2a1da226-7ab1-475c-acde-c1f1d912c9c3,676,展示柜,130000,interlubke,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2a1da226-7ab1-475c-acde-c1f1d912c9c3/iso.jpg
2a94e72e-9539-4248-9dd2-1c0b573afb97,677,中式衣柜361206,0,盛宴,storage unit/armoire,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2a94e72e-9539-4248-9dd2-1c0b573afb97/iso.jpg
2a892497-8979-42ac-b7b1-752ef2d808b6,678,五斗柜,11980,奥爵,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2a892497-8979-42ac-b7b1-752ef2d808b6/iso.jpg
2c526cf6-91ac-4de8-bad3-38ce82556b25,679,五斗柜MJ03-01,0,法诗兰,storage unit/dresser,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2c526cf6-91ac-4de8-bad3-38ce82556b25/iso.jpg
2c34a3ab-9fe1-4daa-b88f-9655c559e8ac,680,书桌,398,KD壁柜,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2c34a3ab-9fe1-4daa-b88f-9655c559e8ac/iso.jpg
2c470b2b-b744-4a36-9140-fb3126e80d75,681,三斗柜G206-9,0,东方百盛,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2c470b2b-b744-4a36-9140-fb3126e80d75/iso.jpg
2d7157b7-df06-479e-a532-9a35dd9013e0,682,装饰柜,0,博诺威,storage unit/floor-based storage unit,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2d7157b7-df06-479e-a532-9a35dd9013e0/iso.jpg
301af1e0-2b6d-4be1-92d0-5b61033f2fc6,683,多斗柜MJ03-03A,0,法诗兰,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/301af1e0-2b6d-4be1-92d0-5b61033f2fc6/iso.jpg
2fcf1acb-c9b2-4a8a-964b-4b25353569dc,684,床头柜B7136,3555,雀之林,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/2fcf1acb-c9b2-4a8a-964b-4b25353569dc/iso.jpg
306640e1-5056-4ca3-a835-214b14cefa62,685,AUGUSTUS特殊定制抽屉柜,0,Turri,storage unit/dresser,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/306640e1-5056-4ca3-a835-214b14cefa62/iso.jpg
325e0267-97da-4666-8857-59ff4581088c,686,晓月_低柜362,2050,晓月,storage unit/dresser,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/325e0267-97da-4666-8857-59ff4581088c/iso.jpg
