seekid,id,name,price,brand,contenttype,style,image_url
5182d7db-9079-4643-9701-493a302fe2e4,110,鞋柜888-1,0,东方百盛,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5182d7db-9079-4643-9701-493a302fe2e4/iso.jpg
516d5b10-9285-4e3d-84f8-31310cbb217a,111,书柜S204,0,荣麟,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/516d5b10-9285-4e3d-84f8-31310cbb217a/iso.jpg
538e60b5-91dc-484d-a520-fe98bfd8adbc,112,A001-C,4670, 威廉小镇,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/538e60b5-91dc-484d-a520-fe98bfd8adbc/iso.jpg
5405c30f-2eb2-4da0-b8f2-2028f9225d89,113,065床头柜,2625,奥克维尔,table/night table,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5405c30f-2eb2-4da0-b8f2-2028f9225d89/iso.jpg
557fbb2a-8f5c-4cce-b841-f2ab223caf66,114,193-11-05边柜,0,史丹利,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/557fbb2a-8f5c-4cce-b841-f2ab223caf66/iso.jpg
56a3c0a2-6349-4f28-a51f-6869daec8aed,115,两门酒柜KT-Y06-24,9400,阳光夏威夷,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/56a3c0a2-6349-4f28-a51f-6869daec8aed/iso.jpg
5649e936-5a13-47fe-bd5c-50fc4bb180ea,116,四季花衣柜361207,0,盛宴,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5649e936-5a13-47fe-bd5c-50fc4bb180ea/iso.jpg
579896e4-c3a8-4525-99b8-92dfc2918372,117,黎曼世家_V-353茶水柜,0,黎曼世家,cabinet/hutch&buffet,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/579896e4-c3a8-4525-99b8-92dfc2918372/iso.jpg
5773154d-8fce-4bb2-b944-eb27f850c59d,118,书柜无抽	 DG15,0,楷模,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5773154d-8fce-4bb2-b944-eb27f850c59d/iso.jpg
58329c74-605d-4151-b91a-1a3d1c1fb04e,119,餐边柜HS1816,5075,华意空间,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/58329c74-605d-4151-b91a-1a3d1c1fb04e/iso.jpg
5a6a33c9-8081-43eb-ae20-542afe335e84,120,电视柜K708,16050,美郡,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5a6a33c9-8081-43eb-ae20-542afe335e84/iso.jpg
5adf3fa7-1b8f-4f36-ac89-cf9cf26e6ea3,121,四门衣柜N03,0,金富丽,storage unit/armoire,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5adf3fa7-1b8f-4f36-ac89-cf9cf26e6ea3/iso.jpg
5cfd6fe3-7df4-4c19-aa48-7cdd255a7580,122,强力_客厅柜H05-R,2444,强力,media unit/floor-based media unit,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5cfd6fe3-7df4-4c19-aa48-7cdd255a7580/iso.jpg
5d02bf7f-4bdf-42f5-bb07-cc472ebe57eb,123,路易床头柜LFE0117-103,5910,标致,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5d02bf7f-4bdf-42f5-bb07-cc472ebe57eb/iso.jpg
5c89385c-980e-4ae3-9287-4176567e581e,124,塞纳枫情_四斗柜A3,6230,塞纳风情,storage unit/dresser,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5c89385c-980e-4ae3-9287-4176567e581e/iso.jpg
5d4dad07-1157-44af-a172-bdd7ff229689,125,餐柜,0,豪典工坊,table/side table,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5d4dad07-1157-44af-a172-bdd7ff229689/iso.jpg
5d41efeb-2769-4269-8442-f132fbbc3c0d,126,床头柜928,2786,泰诺,table/night table,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5d41efeb-2769-4269-8442-f132fbbc3c0d/iso.jpg
5fb1af09-d06c-436f-b061-175908d47edb,127,多用途双门柜LFE0119-201,12810,标致,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/5fb1af09-d06c-436f-b061-175908d47edb/iso.jpg
60c4b672-6741-495a-aeb7-7333e1b91b6c,128,床头柜600-A,6000,路易法家,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/60c4b672-6741-495a-aeb7-7333e1b91b6c/iso.jpg
603b71e4-6ba9-4b81-94d5-88302d4db338,129,亚美特_BM1104衣柜,9716,亚美特,storage unit/armoire,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/603b71e4-6ba9-4b81-94d5-88302d4db338/iso.jpg
61e18677-d743-4a9e-968d-1b135e1fe33f,130,强力_AM30-498,600,强力,storage unit/armoire,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/61e18677-d743-4a9e-968d-1b135e1fe33f/iso.jpg
637077d2-bf8a-41fd-98ff-ae799f81bce8,131,转角书柜,5980,法诗兰,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/637077d2-bf8a-41fd-98ff-ae799f81bce8/iso.jpg
63ca4bef-821e-4e7d-b8e2-1c3985acf1b7,132,五斗柜936,7370,泰诺,storage unit/dresser,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/63ca4bef-821e-4e7d-b8e2-1c3985acf1b7/iso.jpg
64a40d25-3dff-416c-b2bc-f1de334dc52f,133,三门衣柜600,25800,路易法家,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/64a40d25-3dff-416c-b2bc-f1de334dc52f/iso.jpg
64bb68fc-c1eb-4456-b9f2-20b880d6fde4,134,亚美特_BM1103衣柜,9852,亚美特,storage unit/armoire,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/64bb68fc-c1eb-4456-b9f2-20b880d6fde4/iso.jpg
64d40571-c76d-4a96-8f18-4e7bba11fc8e,135,吸塑衣柜+梳妆台,268,KD壁柜,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/64d40571-c76d-4a96-8f18-4e7bba11fc8e/iso.jpg
66c275fd-5812-4221-a7b2-82d1e5ddc51f,136,地柜MJ33A-01,0,法诗兰,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/66c275fd-5812-4221-a7b2-82d1e5ddc51f/iso.jpg
67284fcf-cf5f-4f4f-a6c5-7917ee814a5d,137,HAMMOND电视柜,313200,Turri,media unit/floor-based media unit,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/67284fcf-cf5f-4f4f-a6c5-7917ee814a5d/iso.jpg
68056182-e323-410d-9758-dcb5d9c284e3,138,床头柜HB013,2905,华意空间,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/68056182-e323-410d-9758-dcb5d9c284e3/iso.jpg
68127cde-da1a-4782-bde6-1c0628f3bea1,139,餐边柜 M6Y001,3603,皇朝板式,table/side table,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/68127cde-da1a-4782-bde6-1c0628f3bea1/iso.jpg
68d45980-eb0a-492a-bcb7-decbe532cc84,140,电视柜500,12900,路易法家,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/68d45980-eb0a-492a-bcb7-decbe532cc84/iso.jpg
694e591e-987c-47d3-bca8-46f1bbef4746,141,华日鞋柜,0,华日,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/694e591e-987c-47d3-bca8-46f1bbef4746/iso.jpg
6a26b288-b21f-4e07-a92f-32912091aa19,142,五斗柜AG302,14199,雅格斯丹,storage unit/dresser,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/6a26b288-b21f-4e07-a92f-32912091aa19/iso.jpg
6a275816-63a9-4ec5-8a91-072144864114,143,5072（4）斗柜,3300,斯可馨,storage unit/dresser,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/6a275816-63a9-4ec5-8a91-072144864114/iso.jpg
6a79f339-2036-4505-a5ca-b974735dcd4c,144,拉门衣柜M1,28800,恒友,storage unit/armoire,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/6a79f339-2036-4505-a5ca-b974735dcd4c/iso.jpg
6ce410f1-f79c-4924-a27a-0b9ca8533ed2,145,四斗柜 M6E001,2172,皇朝板式,storage unit/dresser,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/6ce410f1-f79c-4924-a27a-0b9ca8533ed2/iso.jpg
6dd068bb-5b71-4c69-b321-628b1b9ca09d,146,晓月_电视柜118-160,5202,晓月,media unit/floor-based media unit,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/6dd068bb-5b71-4c69-b321-628b1b9ca09d/iso.jpg
6f5edf4b-f344-433b-be2e-831a7f1cae80,147,路易办公书橱LFE0113-101,16100,标致,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/6f5edf4b-f344-433b-be2e-831a7f1cae80/iso.jpg
6efa0839-1153-487a-a0c2-aea9ac841eb5,148,明式地柜低边柜,14216,世代相传,cabinet/hutch&buffet,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/6efa0839-1153-487a-a0c2-aea9ac841eb5/iso.jpg
6eb23ff4-8e59-4479-9586-e1bb66e5307b,149,塞纳枫情_电视柜A8,0,塞纳风情,media unit/floor-based media unit,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/6eb23ff4-8e59-4479-9586-e1bb66e5307b/iso.jpg
70177d2c-43af-4726-af2a-8a0fa045f678,150,门厅柜/小柜ks2092,0,慕月,storage unit/floor-based storage unit,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/70177d2c-43af-4726-af2a-8a0fa045f678/iso.jpg
70bfb239-e713-4083-8ab0-9a47ff5a1990,151,饰物柜 B002-MK,0, 威廉小镇,mirror/wall-attached mirror,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/70bfb239-e713-4083-8ab0-9a47ff5a1990/iso.jpg
70287f26-9931-4f97-89db-73f1d4fccb6b,152,晓月_电视柜111-180,5386,晓月,media unit/floor-based media unit,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/70287f26-9931-4f97-89db-73f1d4fccb6b/iso.jpg
7048a2f5-0b45-4a84-be75-da85609b0362,153,四斗柜G206-8,0,东方百盛,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7048a2f5-0b45-4a84-be75-da85609b0362/iso.jpg
7106d49d-0310-41e9-a939-6b0fad76f039,154,罗浮壹号三门酒柜,0,法诗兰,cabinet/hutch&buffet,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7106d49d-0310-41e9-a939-6b0fad76f039/iso.jpg
7196b0e1-87bc-4a3f-93e0-16484d4886ed,155,Y858,3680,小狗第一,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7196b0e1-87bc-4a3f-93e0-16484d4886ed/iso.jpg
7163b7c7-714b-4484-8dc3-9821d018f186,156,高装饰柜28,0,华师傅,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7163b7c7-714b-4484-8dc3-9821d018f186/iso.jpg
75af3e44-ba0b-4858-a801-2438382c74fe,157,祥云环鞋柜,0,万寿轩,table/side table,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/75af3e44-ba0b-4858-a801-2438382c74fe/iso.jpg
754d9b59-8e1d-49d7-a4f0-290e84729bad,158,床头柜EC0-1321*2,810,意风,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/754d9b59-8e1d-49d7-a4f0-290e84729bad/iso.jpg
75393981-2866-48d5-b131-b12b1494e21e,159,御玺玄关柜,0,御玺,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/75393981-2866-48d5-b131-b12b1494e21e/iso.jpg
77ebffd8-b18c-4dc3-a586-03e50cc70938,160,床头柜OF80T1,482,欧瑞家具,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/77ebffd8-b18c-4dc3-a586-03e50cc70938/iso.jpg
779fb9cb-5939-4101-b563-b49bf4d6c4e2,161,901饰物架,0,英伦华庄·简欧,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/779fb9cb-5939-4101-b563-b49bf4d6c4e2/iso.jpg
78fe36a2-62fc-4d44-a7da-55967aa27659,162,床头柜C2-1850,1000,飞美,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/78fe36a2-62fc-4d44-a7da-55967aa27659/iso.jpg
789b536c-5310-4a3d-98cc-4c295d17f2fd,163,强力_五斗柜M01-800,2735.199951171875,强力,storage unit/dresser,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/789b536c-5310-4a3d-98cc-4c295d17f2fd/iso.jpg
7a90584f-0866-4b66-ad9e-35c9f5494d79,164,路易餐边柜LFE0130-101,18560,标致,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7a90584f-0866-4b66-ad9e-35c9f5494d79/iso.jpg
7a990b61-760a-4855-a5a6-206764edf050,165,B001H12A,19500,富兰蒂斯,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7a990b61-760a-4855-a5a6-206764edf050/iso.jpg
7b09276c-90d1-455c-9cda-23355aae3ff4,166,中式衣帽橱YG002,7000,瑞尔,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7b09276c-90d1-455c-9cda-23355aae3ff4/iso.jpg
7df56d81-be33-419b-b2cf-a7629591f6b4,167,强力_客厅柜H18-R,5646.39990234375,强力,media unit/floor-based media unit,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7df56d81-be33-419b-b2cf-a7629591f6b4/iso.jpg
7d93c8af-9856-4772-b60f-82a9b7b792cb,168,床头柜,0,法诗兰,table/night table,北欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/7d93c8af-9856-4772-b60f-82a9b7b792cb/iso.jpg
80b15872-dceb-41fd-9fe4-b1197cfc961c,169,103三斗柜,6930,奥克维尔,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/80b15872-dceb-41fd-9fe4-b1197cfc961c/iso.jpg
811cfaef-d5a0-4c30-8478-4186c083bfcf,170,807#电视柜,0,艺家百年,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/811cfaef-d5a0-4c30-8478-4186c083bfcf/iso.jpg
81ef03bc-7367-4c71-9a9b-ccd3eb9d1cc4,171,二屉橱,0,元亨利,storage unit/dresser,明清古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/81ef03bc-7367-4c71-9a9b-ccd3eb9d1cc4/iso.jpg
8286e6f6-1b1c-47b9-9795-dfa0cfab19b6,172,床头柜C-01,0,时代腾迪,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8286e6f6-1b1c-47b9-9795-dfa0cfab19b6/iso.jpg
83320eca-d673-48a8-bc88-815440407412,173,衣柜单元格1,0,居然之家,door/single swing door,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/83320eca-d673-48a8-bc88-815440407412/iso.jpg
84ba9027-8ecc-4b2e-9acb-266549b8c209,174,R02-08床头柜,7520,普罗达,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/84ba9027-8ecc-4b2e-9acb-266549b8c209/iso.jpg
84eb8af9-67e1-4187-8c5a-44ddcc4b1ca9,175,床尾电视柜N05A,7578,金富丽,media unit/floor-based media unit,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/84eb8af9-67e1-4187-8c5a-44ddcc4b1ca9/iso.jpg
8530a363-7c8e-441f-a752-ccb1e3ce4758,176,茶水柜,18800,法诗兰,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8530a363-7c8e-441f-a752-ccb1e3ce4758/iso.jpg
853eafa3-c5ea-4c6c-8e58-8782a7cce037,177,大酒柜+Y2810,0,柚尊,cabinet/hutch&buffet,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/853eafa3-c5ea-4c6c-8e58-8782a7cce037/iso.jpg
856d5953-c409-4fd2-873f-31a0ce845b74,178,斗柜L01-8040,2567,飞美,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/856d5953-c409-4fd2-873f-31a0ce845b74/iso.jpg
85215931-4e7a-454b-b34f-4d530f0457db,179,多功能穿衣镜R9055,0,雀之林,storage unit/armoire,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/85215931-4e7a-454b-b34f-4d530f0457db/iso.jpg
86308285-4456-4029-ba7c-e80e6be7f6e3,180,五斗柜  尊悦-1,0,法诗兰,storage unit/dresser,北欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/86308285-4456-4029-ba7c-e80e6be7f6e3/iso.jpg
86d0f60a-93ba-498d-93c9-930eb5b41cbd,181,金属包覆_年轮,1280,KD壁柜,storage unit/armoire,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/86d0f60a-93ba-498d-93c9-930eb5b41cbd/iso.jpg
87673304-75db-478a-ad38-6b6683349018,182,黎曼世家_六斗柜V-133,9800,黎曼世家,storage unit/dresser,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/87673304-75db-478a-ad38-6b6683349018/iso.jpg
890851bd-8fd1-4275-9c04-b7ced26363aa,183,882-7,0,东方百盛,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/890851bd-8fd1-4275-9c04-b7ced26363aa/iso.jpg
8a16c961-c775-4f7d-8462-5dcb4ce13fca,184,花鸟圆面顶箱衣柜,16860,名匠木坊,storage unit/armoire,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8a16c961-c775-4f7d-8462-5dcb4ce13fca/iso.jpg
8a194001-ffde-49f9-a82a-b0301f9cec71,185,408书柜,0,皇佳彼德,storage unit/floor-based storage unit,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8a194001-ffde-49f9-a82a-b0301f9cec71/iso.jpg
8acdf8ad-293d-4ffb-a242-8e62c67ad7e7,186,四门书柜7478,22842,雀之林,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8acdf8ad-293d-4ffb-a242-8e62c67ad7e7/iso.jpg
8b293065-86df-41bb-9ebb-3b530abbaf8d,187,床头柜,0,法诗兰,table/night table,北欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8b293065-86df-41bb-9ebb-3b530abbaf8d/iso.jpg
8ab910ae-d5de-4dbe-8d4d-eaa41272b31b,188,Atlante3,0,Porada,media unit/floor-based media unit,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8ab910ae-d5de-4dbe-8d4d-eaa41272b31b/iso.jpg
8b57b275-b6b0-4d03-a7a4-fb1d80a5f31f,189,餐边柜MJ33-01,0,法诗兰,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8b57b275-b6b0-4d03-a7a4-fb1d80a5f31f/iso.jpg
8b8359a0-81ef-4442-9e45-ee77cc233e68,190,无抽书柜	 哥地,6353,楷模,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8b8359a0-81ef-4442-9e45-ee77cc233e68/iso.jpg
8bb8f5fb-bf20-41c6-a258-7c1ae6ab8c04,191,四门半开放书柜IL0114-451,16190,标致,storage unit/floor-based storage unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8bb8f5fb-bf20-41c6-a258-7c1ae6ab8c04/iso.jpg
8d41bb41-72ee-49a2-88f8-4f6c7fe7b4cf,192,三抽二门亮格柜YG010,8125,瑞尔,storage unit/dresser,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8d41bb41-72ee-49a2-88f8-4f6c7fe7b4cf/iso.jpg
8df9f2f8-e43a-4338-aa29-627c799318dc,193,漫趣_四斗柜,8091,漫趣,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8df9f2f8-e43a-4338-aa29-627c799318dc/iso.jpg
8e553703-e604-4318-b129-ef84b4c51e56,194,餐车,3190,泰诺,storage unit/floor-based storage unit,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8e553703-e604-4318-b129-ef84b4c51e56/iso.jpg
8ef59032-dc9e-4e6a-97ec-075b571fbe7c,195,062-71-06边柜,0,史丹利,table/side table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8ef59032-dc9e-4e6a-97ec-075b571fbe7c/iso.jpg
8e713353-363f-4eb6-bb7d-6d5d5323fd5d,196,床头柜J907-4,0,东方百盛,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8e713353-363f-4eb6-bb7d-6d5d5323fd5d/iso.jpg
8fd53612-9cd0-4420-8ddd-9ed9fe3e6a6e,197,电视柜,0,博诺威,media unit/floor-based media unit,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8fd53612-9cd0-4420-8ddd-9ed9fe3e6a6e/iso.jpg
8f3fd299-e0bc-4134-8dae-f4bf392e96a1,198,亚美特_BM1303床头柜,1618,亚美特,table/night table,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8f3fd299-e0bc-4134-8dae-f4bf392e96a1/iso.jpg
8fc34337-c471-47e4-b504-6c64dacbdc39,199,金海燕_鞋柜S712,0,金海燕,table/side table,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/8fc34337-c471-47e4-b504-6c64dacbdc39/iso.jpg
906ae7d3-6323-40c3-8e92-aef37815a0d2,200,小樟木箱,6460,名匠木坊,table/night table,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/906ae7d3-6323-40c3-8e92-aef37815a0d2/iso.jpg
02e7aabe-fa93-49f7-b511-fc19f7421b42,201,休闲四环椅-手椅,0,皇家现代,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/02e7aabe-fa93-49f7-b511-fc19f7421b42/iso.jpg
04c8176d-0c52-4a74-9abd-16ed4d5151a7,202,经典椅子B,0,南洋森林,chair/chair,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/04c8176d-0c52-4a74-9abd-16ed4d5151a7/iso.jpg
05ce2006-9b96-4651-8a89-05b0068c31bd,203,扶手椅KT05-133A,4700,阳光夏威夷,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/05ce2006-9b96-4651-8a89-05b0068c31bd/iso.jpg
07c5ce86-9554-4879-b707-52a07d472261,204,HL0452_书椅,0,皇朝家私,chair/chair,美式乡村,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/07c5ce86-9554-4879-b707-52a07d472261/iso.jpg
09e7e6c8-352d-4b54-9c7e-9bcfa5691c59,205,餐椅MY006,13200,左右波洛克,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/09e7e6c8-352d-4b54-9c7e-9bcfa5691c59/iso.jpg
0d189d72-5d0b-4208-88aa-30fa448ebdad,206,休闲椅,0,爱丽舍宫,chair/chair,北欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0d189d72-5d0b-4208-88aa-30fa448ebdad/iso.jpg
0d2b9ff5-1989-4b57-887c-b6dde645b244,207,扶手休闲椅,0,黎曼世家,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0d2b9ff5-1989-4b57-887c-b6dde645b244/iso.jpg
0e5ab53f-8fc1-4f6d-b6d8-2f315ccf7e78,208,PF-77028B,4346,美家华庭,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0e5ab53f-8fc1-4f6d-b6d8-2f315ccf7e78/iso.jpg
0fcdb932-4fb5-44c5-8357-b06406f6a364,209,Archibald A扶手椅,0,POLTRONA FRAU,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0fcdb932-4fb5-44c5-8357-b06406f6a364/iso.jpg
10677910-9dd7-4a57-912e-a056a80986b2,210,非同_A4餐椅,1480,非同,chair/chair,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/10677910-9dd7-4a57-912e-a056a80986b2/iso.jpg
11cbd2b4-e1d2-4a55-9237-a0c1042b3350,211,墨丘利梳妆凳LFE0150-101-1,3580,标致,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/11cbd2b4-e1d2-4a55-9237-a0c1042b3350/iso.jpg
12a1feee-6800-4066-9d57-c72c835f8997,212,CC13065-1,0,意迪森,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/12a1feee-6800-4066-9d57-c72c835f8997/iso.jpg
15129148-32b0-41c9-93e8-3c99ad5b8498,213,休闲椅X512,11925,美郡,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/15129148-32b0-41c9-93e8-3c99ad5b8498/iso.jpg
16441332-3d61-408c-a1b6-eae275f12edb,214,FH8716餐椅,1380,斯可馨,chair/chair,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/16441332-3d61-408c-a1b6-eae275f12edb/iso.jpg
16731067-99d3-4625-a1ca-b2cd1090d340,215,三弯腿雕刻餐椅,3750,名匠木坊,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/16731067-99d3-4625-a1ca-b2cd1090d340/iso.jpg
1a5590cc-ee5b-4df3-b567-531f6bac3b79,216,简约床前凳,0,皇家现代,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1a5590cc-ee5b-4df3-b567-531f6bac3b79/iso.jpg
1a5a6998-f673-4dce-a82e-4a6902babfb6,217,黎曼世家_V-225餐椅,0,黎曼世家,chair/chair,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1a5a6998-f673-4dce-a82e-4a6902babfb6/iso.jpg
1b19c096-071c-408d-a3c3-d06b6bbf71c1,218,扶手椅LFE0151-203,6220,标致,chair/chair,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/1b19c096-071c-408d-a3c3-d06b6bbf71c1/iso.jpg
