id,name,price,brand,color,contenttype,style,image_url
a1e62f60-0194-4cbf-aded-053c2b5c6115,达西亚05,0.0,爱依瑞斯,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/a1e62f60-0194-4cbf-aded-053c2b5c6115/iso.jpg
a45e570f-893a-4285-84f5-baac04b7c1e4,无扶手单人位沙发S_693B,0.0,春上,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/a45e570f-893a-4285-84f5-baac04b7c1e4/iso.jpg
a49bebff-3549-4a32-a934-1dccd2aca41a,三人沙发MJ08-03,0.0,法诗兰,,sofa/double seat sofa,美式乡村,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/a49bebff-3549-4a32-a934-1dccd2aca41a/iso.jpg
a8471175-01da-4c8a-8a56-c88d6fb5416d,三人位沙发 M955-DC,16380.0,M&D,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/a8471175-01da-4c8a-8a56-c88d6fb5416d/iso.jpg
a879d0b3-5860-4d66-bba5-3ad4a45aa3fa,沙发B816264,18500.0,意迪森,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/a879d0b3-5860-4d66-bba5-3ad4a45aa3fa/iso.jpg
a99b647b-e81f-4d24-93a1-43db847c044a,D003-S,13550.0, 威廉小镇,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/a99b647b-e81f-4d24-93a1-43db847c044a/iso.jpg
aad4ac8e-b2a0-4381-9250-d6db1f5dd3f4,shafaV216-1,0.0,荣麟,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/aad4ac8e-b2a0-4381-9250-d6db1f5dd3f4/iso.jpg
b01cfc8b-d4b4-432e-b237-cbde01b4656f,单人沙发 A002-S,0.0, 威廉小镇,Brown,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/b01cfc8b-d4b4-432e-b237-cbde01b4656f/iso.jpg
b68efbab-e73a-41a8-b2cd-31845242c3d4,沙发034,0.0,interlubke,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/b68efbab-e73a-41a8-b2cd-31845242c3d4/iso.jpg
b9c907b8-550d-4d15-a8c0-06edd2144acd,909C三位沙发,23680.0,英伦华庄·简欧,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/b9c907b8-550d-4d15-a8c0-06edd2144acd/iso.jpg
ba4b563d-06e1-4a62-abb9-da5608d96088,飘带咖啡椅,0.0,皇家现代,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ba4b563d-06e1-4a62-abb9-da5608d96088/iso.jpg
bb7fd41f-f272-4669-bbfc-9dd787dde3cb,三位沙发,0.0,柏森大观,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/bb7fd41f-f272-4669-bbfc-9dd787dde3cb/iso.jpg
bfc42bb3-488e-47f7-98c6-977157781538,单人位沙发KT-Y07-14,5900.0,阳光夏威夷,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/bfc42bb3-488e-47f7-98c6-977157781538/iso.jpg
bfef984c-6945-44ff-b13b-73be2afdccac,双人位沙发C-04,12915.0,时代腾迪,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/bfef984c-6945-44ff-b13b-73be2afdccac/iso.jpg
c059a1e9-67dc-427e-87f1-c3578b7a6ba0,塞纳枫情_单人沙发A3,6799.0,塞纳风情,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/c059a1e9-67dc-427e-87f1-c3578b7a6ba0/iso.jpg
c127d121-bba1-4990-bc1f-b7fb921c2795,双人位右扶手沙发1132,0.0,康耐登,,sofa/double seat sofa,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/c127d121-bba1-4990-bc1f-b7fb921c2795/iso.jpg
c2d46576-e35d-4ffd-a057-c8dea44954e0,三人位沙发KT05-55T,36400.0,阳光夏威夷,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/c2d46576-e35d-4ffd-a057-c8dea44954e0/iso.jpg
c4700c79-d11c-4773-9102-ef8d51c7ba21,御玺   双位沙发,0.0,御玺,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/c4700c79-d11c-4773-9102-ef8d51c7ba21/iso.jpg
c536689b-ad4d-41ee-985c-957b7974c8dc,单人无扶手沙发,0.0,康耐登,,sofa/double seat sofa,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/c536689b-ad4d-41ee-985c-957b7974c8dc/iso.jpg
c85e745e-04c5-4f96-bf65-efc2efc47aea,双人位沙发KT05-10D,25100.0,阳光夏威夷,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/c85e745e-04c5-4f96-bf65-efc2efc47aea/iso.jpg
c885baf4-6db7-423f-b35f-0cebe8ae94d2,三人框架 SL-B102-3,37433.0,北美之家,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/c885baf4-6db7-423f-b35f-0cebe8ae94d2/iso.jpg
c920aee3-cf4e-402e-82e2-4ed6d58babe4,达西亚04,0.0,爱依瑞斯,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/c920aee3-cf4e-402e-82e2-4ed6d58babe4/iso.jpg
cbf4bb5f-ebb3-4de8-819f-aea5ff3f858a,YF03551_B乙型罗汉床,0.0,皇朝家私,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/cbf4bb5f-ebb3-4de8-819f-aea5ff3f858a/iso.jpg
ce771b06-bb56-4e5a-9f49-60261dfbccc6,宝恩_CB393,0.0,宝恩,Pink,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ce771b06-bb56-4e5a-9f49-60261dfbccc6/iso.jpg
ceb25c36-83c9-4740-b718-ae7a0daeefbb,沙发B815244,8900.0,意迪森,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/ceb25c36-83c9-4740-b718-ae7a0daeefbb/iso.jpg
d2eccb1f-e30a-4726-bf89-f52385c43466,黎曼世家_V-215沙发三人位,0.0,黎曼世家,Brown,sofa/double seat sofa,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/d2eccb1f-e30a-4726-bf89-f52385c43466/iso.jpg
d2868582-8ff1-4831-a494-d05f37ee3830,单人位沙发WJJ02A,14150.0,赖氏,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/d2868582-8ff1-4831-a494-d05f37ee3830/iso.jpg
d4fb41e1-4e2f-4d6c-a2a0-283f4778fb3e,沙发FB125双人单扶,5729.0,大鹏米克,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/d4fb41e1-4e2f-4d6c-a2a0-283f4778fb3e/iso.jpg
d6995d87-9db3-4c3d-9692-7d686f375c4e,LS108（缪斯）单人,2910.0,斯可馨,,sofa/double seat sofa,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/d6995d87-9db3-4c3d-9692-7d686f375c4e/iso.jpg
d9c6d119-3c24-4bea-8881-aef0a96d0162,塞纳枫情_双人沙发A3,10231.0,塞纳风情,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/d9c6d119-3c24-4bea-8881-aef0a96d0162/iso.jpg
dad74275-6a5b-4bce-b530-58e8d61970e8,F124双人单扶,6900.0,大鹏米克,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/dad74275-6a5b-4bce-b530-58e8d61970e8/iso.jpg
dabed0d1-a40f-40ce-b34e-fa6f0ee99b24,实木沙发S1605-3,37800.0,柏森,,sofa/double seat sofa,新古典,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/dabed0d1-a40f-40ce-b34e-fa6f0ee99b24/iso.jpg
dc4dd3d6-5007-4579-b11c-d3136498a0b9,沙发2856,31325.0,华意空间,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/dc4dd3d6-5007-4579-b11c-d3136498a0b9/iso.jpg
dd6b4d2b-ab9d-4c0b-bde7-1384be44631d,三人沙发-Y6810,0.0,柚尊,,sofa/double seat sofa,现代中式,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/dd6b4d2b-ab9d-4c0b-bde7-1384be44631d/iso.jpg
