id,name,price,brand,color,contenttype,style,image_url
00f51be3-4e8e-4c0b-ae79-b07612ec3295,无扶手双人位沙发S-693F,0.0,春上,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/00f51be3-4e8e-4c0b-ae79-b07612ec3295/iso.jpg
017d7994-6019-401c-ab9f-48dbed787d3d,PM-0026A,16718,美家华庭,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/017d7994-6019-401c-ab9f-48dbed787d3d/iso.jpg
02139140-2793-47d7-ad9b-dba0bc4b06cc,沙发ZY1966Q转A,10400,左右,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/02139140-2793-47d7-ad9b-dba0bc4b06cc/iso.jpg
0330280c-180a-4ef2-8236-8d8d11948aa5,沙发ZY2180转B,8500,左右,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/0330280c-180a-4ef2-8236-8d8d11948aa5/iso.jpg
02d20390-70cf-4944-acab-f0c32e8cfcd2,CARACTERE妆凳,77900,Turri,Brown,sofa/double seat sofa,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/02d20390-70cf-4944-acab-f0c32e8cfcd2/iso.jpg
04fc88c8-4110-4d27-9bba-d7846315af04,四人位沙发,0.0,华日,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/04fc88c8-4110-4d27-9bba-d7846315af04/iso.jpg
07a8a0a9-10a5-4168-bd2b-8b68f30d16c0,沙发053,0.0,东方百盛,,sofa/double seat sofa,其他,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/07a8a0a9-10a5-4168-bd2b-8b68f30d16c0/iso.jpg
08d64a60-50b4-4ee8-99b0-f4314e10d33f,V037-4,0.0,荣麟,,sofa/double seat sofa,美式乡村,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/08d64a60-50b4-4ee8-99b0-f4314e10d33f/iso.jpg
08e9eec8-faf1-4769-a75b-44141ecc5e97,ENEA四人位沙发,0.0,Turri,,sofa/double seat sofa,简欧,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/08e9eec8-faf1-4769-a75b-44141ecc5e97/iso.jpg
09e68692-655c-4883-9b2c-afb8d8d7314e,转角沙发+榻尾930,26026,泰诺,Brown,sofa/double seat sofa,简约现代,http://juran-prod-assets.s3.cn-north-1.amazonaws.com.cn/i/09e68692-655c-4883-9b2c-afb8d8d7314e/iso.jpg
